gene_id,gene_symbol,typeofgene,mito,length,intron_count,exon_count,fpkm
102467074,LINC01377,ncRNA,0,649,0,0,0
103689918,LINC01378,ncRNA,0,429,1,0,0
101929685,LINC01384,ncRNA,0,659,0,0,0
104355294,LINC01386,ncRNA,0,507,0,0,0
100130480,LINC01387,ncRNA,0,603,0,0,0
102724077,LINC01389,ncRNA,0,861,2,0,0
103344930,LINC01391,ncRNA,0,3538,0,0,0
104355291,LINC01392,ncRNA,0,548,0,0,0
102724386,LINC01393,ncRNA,0,1187,0,0,0
101929557,LINC01395,ncRNA,0,982,0,0,0
103695434,LINC01396,ncRNA,0,527,0,0,0
104355139,LINC01397,ncRNA,0,579,0,0,0
101929651,LINC01398,ncRNA,0,1129,0,0,0
104310353,LINC01399,ncRNA,0,648,0,0,0
104797536,LINC01402,ncRNA,0,279,0,0,0
100131138,LINC01405,ncRNA,0,361,0,0,0
103352539,LINC01410,ncRNA,0,2877,0,0,0
101928176,LINC01411,ncRNA,0,1079,0,0,0
101928455,LINC01412,ncRNA,0,423,0,0,0
101928611,LINC01413,ncRNA,0,986,0,0,0
100132501,LINC01415,NA,0,6463,0,0,0
103352670,LINC01419,ncRNA,0,1521,0,0,0
550643,LINC01420,ncRNA,0,694,0,0,0
101929539,LINC01422,ncRNA,0,565,0,0,0
102724678,LINC01423,ncRNA,0,621,0,0,0
101928689,LINC01424,ncRNA,0,1367,0,0,0
101927821,LINC01425,ncRNA,0,760,0,0,0
100506385,LINC01426,ncRNA,0,3251,0,0,0
101929663,LINC01427,ncRNA,0,512,0,0,0
101929265,LINC01428,ncRNA,0,874,0,0,0
101927678,LINC01429,ncRNA,0,2327,0,0,0
101927242,LINC01430,ncRNA,0,430,0,0,0
100505683,LINC01431,ncRNA,0,636,0,0,0
100270679,LINC01432,ncRNA,0,677,0,0,0
728228,LINC01433,ncRNA,0,682,0,0,0
103695365,LINC01435,ncRNA,0,721,0,0,0
100996609,LINC01436,ncRNA,0,1523,0,0,0
102723578,LINC01440,ncRNA,0,636,0,0,0
101927796,LINC01441,ncRNA,0,2290,0,0,0
400644,LINC01443,ncRNA,0,1871,0,0,0
101927642,LINC01444,ncRNA,0,763,0,0,0
102723605,LINC01445,ncRNA,0,1142,0,0,0
401337,LINC01446,ncRNA,0,3484,2,0,0
101929086,LINC01447,ncRNA,0,2761,0,0,0
101928795,LINC01448,ncRNA,0,1171,0,0,0
101928773,LINC01449,ncRNA,0,1214,0,0,0
101928744,LINC01450,ncRNA,0,3252,0,0,0
401561,LINC01451,NA,0,3069,0,0,0
102578074,LINC01452,ncRNA,0,3550,0,0,0
100129995,LINC01460,NA,0,1229,0,0,0
103695366,LINC01461,ncRNA,0,560,0,0,0
283416,LINC01465,ncRNA,0,1684,0,0,0
101928559,LINC01467,ncRNA,0,1187,0,0,0
101928687,LINC01468,ncRNA,0,1174,0,0,0
101927134,LINC01470,ncRNA,0,2177,1,0,0
101927149,LINC01471,ncRNA,0,1230,1,0,0
101927217,LINC01473,ncRNA,0,605,0,0,0
101927258,LINC01474,ncRNA,0,639,0,0,0
101927324,LINC01475,ncRNA,0,766,0,0,0
101927728,LINC01476,ncRNA,0,546,0,0,0
101927900,LINC01477,ncRNA,0,1226,0,0,0
101927921,LINC01478,ncRNA,0,2069,0,0,0
101927922,LINC01479,ncRNA,0,472,0,0,0
101927931,LINC01480,ncRNA,0,478,0,0,0
101928062,LINC01481,ncRNA,0,1516,0,0,0
101928104,LINC01482,ncRNA,0,2616,0,0,0
101928122,LINC01483,ncRNA,0,712,0,0,0
101928136,LINC01484,ncRNA,0,570,0,0,0
101928154,LINC01485,ncRNA,0,741,0,0,0
101928138,LINC01486,ncRNA,0,612,0,0,0
101928190,LINC01487,ncRNA,0,406,0,0,0
101928292,LINC01488,ncRNA,0,3425,0,0,0
101928340,LINC01489,ncRNA,0,605,0,0,0
101928420,LINC01490,ncRNA,0,1478,0,0,0
101928442,LINC01491,ncRNA,0,439,0,0,0
101928496,LINC01492,ncRNA,0,3732,1,0,0
101928536,LINC01493,ncRNA,0,506,0,0,0
101928537,LINC01494,ncRNA,0,1009,0,0,0
102723378,LINC01495,ncRNA,0,437,0,0,0
102723426,LINC01496,ncRNA,0,543,0,0,0
102723487,LINC01497,ncRNA,0,726,0,0,0
102723562,LINC01498,ncRNA,0,549,0,0,0
102723644,LINC01499,ncRNA,0,553,0,0,0
102723742,LINC01500,ncRNA,0,752,1,0,0
340515,LINC01501,ncRNA,0,2020,0,0,0
100130954,LINC01502,ncRNA,0,2638,0,0,0
100506119,LINC01503,ncRNA,0,752,0,0,0
100507540,LINC01504,ncRNA,0,2556,0,0,0
100996590,LINC01505,ncRNA,0,2058,0,0,0
101927015,LINC01506,ncRNA,0,351,0,0,0
101927477,LINC01507,ncRNA,0,1124,0,0,0
101927873,LINC01508,ncRNA,0,1019,0,0,0
101928720,LINC01509,ncRNA,0,960,0,0,0
100996266,LINC01510,ncRNA,0,1358,0,0,0
100506791,LINC01511,ncRNA,0,1622,0,0,0
100132354,LINC01512,ncRNA,0,2282,0,0,0
101927396,LINC01514,ncRNA,0,1339,0,0,0
101928913,LINC01515,ncRNA,0,679,0,0,0
101929025,LINC01516,ncRNA,0,2977,0,0,0
101929218,LINC01517,ncRNA,0,619,0,0,0
101929397,LINC01518,ncRNA,0,1966,0,0,0
101929624,LINC01519,ncRNA,0,2244,0,0,0
101929684,LINC01520,ncRNA,0,1492,0,0,0
54944,LINC01521,ncRNA,0,4397,0,0,0
101927457,LINC01522,ncRNA,0,925,0,0,0
101060004,LINC01523,ncRNA,0,628,0,0,0
101927700,LINC01524,ncRNA,0,4385,0,0,0
104355292,LINC01525,ncRNA,0,565,0,0,0
101928770,LINC01526,ncRNA,0,555,0,0,0
101927988,LINC01527,ncRNA,0,2036,0,0,0
644050,LINC01529,ncRNA,0,2191,0,0,0
729975,LINC01530,ncRNA,0,1701,0,0,0
100128682,LINC01531,ncRNA,0,3312,0,0,0
100505835,LINC01532,ncRNA,0,1948,0,0,0
100996665,LINC01533,ncRNA,0,1371,0,0,0
101927621,LINC01534,ncRNA,0,880,0,0,0
101927667,LINC01535,ncRNA,0,2170,0,0,0
101928555,LINC01537,ncRNA,0,2447,0,0,0
400654,LINC01538,ncRNA,0,2408,0,0,0
100505474,LINC01539,ncRNA,0,2392,0,0,0
100505776,LINC01541,ncRNA,0,3103,0,0,0
100506787,LINC01543,ncRNA,0,770,0,0,0
100996669,LINC01544,ncRNA,0,3217,0,0,0
724087,LINC01545,ncRNA,0,522,0,0,0
100129464,LINC01546,ncRNA,0,674,0,0,0
84536,LINC01547,ncRNA,0,2286,0,0,0
728409,LINC01548,ncRNA,0,595,0,0,0
100505929,LINC01549,ncRNA,0,717,0,0,0
388011,LINC01550,ncRNA,0,1458,0,0,0
387978,LINC01551,ncRNA,0,3830,0,0,0
387642,LINC01552,ncRNA,0,640,0,0,0
283025,LINC01553,ncRNA,0,1815,0,0,0
202299,LINC01554,ncRNA,0,1917,0,0,0
439927,LINC01555,ncRNA,0,2884,0,0,0
729583,LINC01556,ncRNA,0,755,0,0,0
26238,LINC01558,ncRNA,0,1652,0,0,0
283422,LINC01559,ncRNA,0,3202,0,0,0
203414,LINC01560,ncRNA,0,2512,0,0,0
404216,LINC01561,ncRNA,0,2175,0,0,0
101060544,LINC01563,ncRNA,0,872,0,0,0
101927171,LINC01564,ncRNA,0,566,0,0,0
23434,LINC01565,ncRNA,0,2697,0,0,0
283914,LINC01566,ncRNA,0,3469,0,0,0
400511,LINC01567,ncRNA,0,2907,7,0,0
100506172,LINC01568,ncRNA,0,1328,1,0,0
100507501,LINC01569,ncRNA,0,2093,0,0,0
101926950,LINC01570,ncRNA,0,786,0,0,0
101927364,LINC01571,ncRNA,0,437,0,0,0
101927957,LINC01572,ncRNA,0,1728,2,0,0
101928483,LINC01573,ncRNA,0,546,0,0,0
102577424,LINC01574,ncRNA,0,610,0,0,0
100507217,LINC01578,ncRNA,0,2035,0,0,0
283682,LINC01579,ncRNA,0,7212,0,0,0
101927129,LINC01580,ncRNA,0,1236,0,0,0
101927112,LINC01581,ncRNA,0,3175,0,0,0
101927332,LINC01582,ncRNA,0,747,0,0,0
101929690,LINC01583,ncRNA,0,2568,0,0,0
101929701,LINC01584,ncRNA,0,852,0,0,0
101929765,LINC01585,ncRNA,0,1282,0,0,0
101929743,LINC01586,ncRNA,0,2082,0,0,0
10141,LINC01587,ncRNA,0,1054,0,0,0
283551,LINC01588,ncRNA,0,9921,0,0,0
100506737,LINC01589,ncRNA,0,3532,0,0,0
63914,LINC01590,ncRNA,0,1558,0,0,0
101929191,LINCR-0001,ncRNA,0,545,0,0,0
103344926,LINCR-0002,ncRNA,0,1182,0,0,0
100996645,LINCR-0003,ncRNA,0,1312,0,0,0
84894,LINGO1,mRNA,0,4836,0,0,0
253044,LINGO1-AS1,ncRNA,0,1720,0,0,0
101929478,LINGO1-AS2,ncRNA,0,664,0,0,0
158038,LINGO2,mRNA,0,16430,1,0,0
645191,LINGO3,mRNA,0,2130,0,0,0
339398,LINGO4,mRNA,0,2667,0,0,0
55180,LINS,mRNA,0,3961,0,0,0
3988,LIPA,mRNA,0,2793,0,0,0
3990,LIPC,mRNA,0,2377,0,0,0
3991,LIPE,mRNA,0,5162,0,0,0
100996307,LIPE-AS1,ncRNA,0,2924,0,0,0
8513,LIPF,mRNA,0,1526,0,0,0
9388,LIPG,mRNA,0,5333,0,0,0
200879,LIPH,mRNA,0,3664,0,0,0
149998,LIPI,mRNA,0,2443,0,0,0
142910,LIPJ,mRNA,0,3998,0,0,0
643414,LIPK,mRNA,0,3682,0,0,0
340654,LIPM,mRNA,0,7007,0,0,0
643418,LIPN,mRNA,0,3024,0,0,0
51601,LIPT1,mRNA,0,2026,0,0,0
100131188,LIPT1P1,NA,0,1167,0,0,0
387787,LIPT2,mRNA,0,2158,0,0,0
9516,LITAF,mRNA,0,4360,0,0,0
167410,LIX1,mRNA,0,3967,0,0,0
128077,LIX1L,mRNA,0,3992,0,0,0
198437,LKAAEAR1,mRNA,0,1509,0,0,0
100128594,LL0XNC01-116E7.2,NA,0,2479,0,0,0
100506241,LL22NC01-81G9.3,ncRNA,0,992,0,0,0
648691,LL22NC03-63E9.3,ncRNA,0,3108,0,0,0
101927722,LL22NC03-75H12.2,ncRNA,0,984,0,0,0
3996,LLGL1,mRNA,0,4418,0,0,0
3993,LLGL2,mRNA,0,4354,0,0,0
84298,LLPH,mRNA,0,1217,0,0,0
103625681,LLPH-AS1,ncRNA,0,623,0,0,0
3998,LMAN1,mRNA,0,4835,0,164,91.09
79748,LMAN1L,mRNA,0,1736,0,0,0
10960,LMAN2,mRNA,0,1832,0,0,0
81562,LMAN2L,mRNA,0,2530,2,0,0
64327,LMBR1,mRNA,0,6011,161,735,328.38
55716,LMBR1L,mRNA,0,4782,0,0,0
55788,LMBRD1,mRNA,0,2575,1,528,550.67
92255,LMBRD2,mRNA,0,8563,0,0,0
29995,LMCD1,mRNA,0,3329,0,0,0
100288428,LMCD1-AS1,ncRNA,0,2147,990,0,0
64788,LMF1,mRNA,0,10407,58,0,0
101929387,LMF1-AS1,ncRNA,0,1477,0,0,0
91289,LMF2,mRNA,0,3308,0,0,0
89782,LMLN,mRNA,0,7428,0,0,0
100873947,LMLN-AS1,ncRNA,0,551,0,0,0
4000,LMNA,mRNA,0,4244,0,0,0
4001,LMNB1,mRNA,0,3481,0,0,0
84823,LMNB2,mRNA,0,5182,0,0,0
160492,LMNTD1,mRNA,0,5724,0,0,0
256329,LMNTD2,mRNA,0,2201,0,0,0
4004,LMO1,mRNA,0,3977,0,0,0
4005,LMO2,mRNA,0,2665,0,0,0
55885,LMO3,mRNA,0,5898,0,0,0
8543,LMO4,mRNA,0,5498,0,0,0
4008,LMO7,mRNA,0,9680,0,0,0
101927155,LMO7-AS1,ncRNA,0,593,0,0,0
729420,LMO7DN,mRNA,0,1458,0,0,0
104326189,LMO7DN-IT1,ncRNA,0,321,0,0,0
25802,LMOD1,mRNA,0,3967,0,0,0
442721,LMOD2,mRNA,0,2149,0,0,0
56203,LMOD3,mRNA,0,2315,0,0,0
22853,LMTK2,mRNA,0,8959,260,149,44.66
114783,LMTK3,mRNA,0,5332,231,19,9.57
4009,LMX1A,mRNA,0,4047,0,0,0
4010,LMX1B,mRNA,0,5830,0,0,0
348801,LNP1,mRNA,0,2217,0,0,0
4012,LNPEP,mRNA,0,4795,0,0,0
84708,LNX1,mRNA,0,3870,0,0,0
100873939,LNX1-AS1,ncRNA,0,551,0,0,0
100873955,LNX1-AS2,ncRNA,0,1963,0,0,0
222484,LNX2,mRNA,0,4806,0,0,0
100037267,LOC100037267,NA,0,2247,0,0,0
100049716,LOC100049716,ncRNA,0,2338,0,0,0
100093631,LOC100093631,NA,0,3636,0,0,0
100101126,LOC100101126,NA,0,2614,0,0,0
100101127,LOC100101127,NA,0,6075,0,0,0
100101148,LOC100101148,NA,0,875,0,0,0
100101246,LOC100101246,NA,0,652,0,0,0
100101247,LOC100101247,NA,0,657,0,0,0
100101478,LOC100101478,NA,0,979,0,0,0
100101483,LOC100101483,NA,0,3391,0,0,0
100113374,LOC100113374,NA,0,2782,0,0,0
100113375,LOC100113375,NA,0,1715,0,0,0
100113397,LOC100113397,NA,0,2999,0,0,0
100113421,LOC100113421,NA,0,3117,0,0,0
100124334,LOC100124334,NA,0,1516,0,0,0
100124373,LOC100124373,NA,0,654,0,0,0
100124401,LOC100124401,NA,0,2348,0,0,0
100124402,LOC100124402,NA,0,885,0,0,0
100125392,LOC100125392,NA,0,1263,0,0,0
100125393,LOC100125393,NA,0,1224,0,0,0
100125409,LOC100125409,NA,0,546,0,0,0
100126447,LOC100126447,NA,0,652,0,0,0
100126584,LOC100126584,NA,0,5384,0,0,0
100126784,LOC100126784,ncRNA,0,3739,0,0,0
100126822,LOC100126822,NA,0,1865,0,0,0
100127892,LOC100127892,NA,0,635,0,0,0
100127900,LOC100127900,NA,0,1327,0,0,0
100127903,LOC100127903,NA,0,2859,0,0,0
100127908,LOC100127908,NA,0,680,0,0,0
100127912,LOC100127912,NA,0,756,0,0,0
100127917,LOC100127917,NA,0,739,0,0,0
100127919,LOC100127919,NA,0,1084,0,0,0
100127934,LOC100127934,NA,0,510,0,0,0
100127938,LOC100127938,NA,0,855,0,0,0
100127954,LOC100127954,NA,0,662,0,0,0
100127955,LOC100127955,NA,0,5755,0,0,0
100127958,LOC100127958,NA,0,977,0,0,0
100127962,LOC100127962,NA,0,1679,0,0,0
100127965,LOC100127965,NA,0,1029,0,0,0
100127978,LOC100127978,NA,0,1034,0,0,0
100127981,LOC100127981,NA,0,921,0,0,0
100127982,LOC100127982,NA,0,1104,0,0,0
100127986,LOC100127986,NA,0,797,0,0,0
100128002,LOC100128002,NA,0,2691,0,0,0
100128006,LOC100128006,ncRNA,0,3727,0,0,0
100128007,LOC100128007,NA,0,812,0,0,0
100128022,LOC100128022,NA,0,1101,0,0,0
100128027,LOC100128027,NA,0,145,0,0,0
100128045,LOC100128045,NA,0,916,62,0,0
100128048,LOC100128048,NA,0,2038,0,0,0
100128050,LOC100128050,NA,0,817,0,0,0
100128052,LOC100128052,NA,0,1975,0,0,0
100128056,LOC100128056,NA,0,1772,0,0,0
100128076,LOC100128076,NA,0,2012,0,0,0
100128078,LOC100128078,NA,0,972,0,0,0
100128079,LOC100128079,NA,0,1084,0,0,0
100128086,LOC100128086,NA,0,1156,0,0,0
100128091,LOC100128091,NA,0,566,0,0,0
100128093,LOC100128093,NA,0,1015,0,0,0
100128103,LOC100128103,NA,0,984,0,0,0
100128108,LOC100128108,mRNA,0,2936,0,0,0
100128121,LOC100128121,NA,0,735,0,0,0
100128122,LOC100128122,NA,0,829,0,0,0
100128144,LOC100128144,NA,0,706,0,0,0
100128154,LOC100128154,NA,0,1546,0,0,0
100128164,LOC100128164,NA,0,7112,0,0,0
100128171,LOC100128171,NA,0,2285,0,0,0
100128174,LOC100128174,NA,0,213,0,0,0
100128176,LOC100128176,ncRNA,0,2083,0,0,0
100128210,LOC100128210,NA,0,653,0,0,0
100128233,LOC100128233,ncRNA,0,1442,0,0,0
100128238,LOC100128238,NA,0,845,0,0,0
100128239,LOC100128239,ncRNA,0,2299,0,0,0
100128242,LOC100128242,NA,0,1391,0,0,0
100128248,LOC100128248,NA,0,640,0,0,0
100128268,LOC100128268,NA,0,1439,0,0,0
100128276,LOC100128276,NA,0,1501,0,0,0
100128284,LOC100128284,NA,0,1491,0,0,0
100128288,LOC100128288,ncRNA,0,2129,0,0,0
100128293,LOC100128293,NA,0,1176,0,0,0
100128297,LOC100128297,NA,0,2708,0,0,0
100128317,LOC100128317,ncRNA,0,4790,0,0,0
100128325,LOC100128325,NA,0,1525,0,0,0
100128334,LOC100128334,NA,0,666,0,0,0
100128335,LOC100128335,NA,0,1249,0,0,0
100128340,LOC100128340,NA,0,4653,0,0,0
100128345,LOC100128345,NA,0,986,0,0,0
100128355,LOC100128355,NA,0,524,0,0,0
100128360,LOC100128360,NA,0,1362,0,0,0
100128361,LOC100128361,ncRNA,0,2484,0,0,0
100128362,LOC100128362,NA,0,1659,0,0,0
100128364,LOC100128364,NA,0,2340,0,0,0
100128365,LOC100128365,NA,0,1586,0,0,0
100128373,LOC100128373,NA,0,845,0,0,0
100128379,LOC100128379,NA,0,1447,0,0,0
100128386,LOC100128386,NA,0,1866,0,0,0
100128398,LOC100128398,ncRNA,0,1897,0,0,0
100128407,LOC100128407,NA,0,2943,0,0,0
100128413,LOC100128413,NA,0,989,0,0,0
100128416,LOC100128416,NA,0,2929,0,0,0
100128427,LOC100128427,NA,0,1013,0,0,0
100128428,LOC100128428,NA,0,588,0,0,0
100128441,LOC100128441,NA,0,314,0,0,0
100128442,LOC100128442,NA,0,757,0,0,0
100128454,LOC100128454,NA,0,995,0,0,0
100128464,LOC100128464,NA,0,243,0,0,0
100128467,LOC100128467,NA,0,1569,0,0,0
100128494,LOC100128494,ncRNA,0,4233,0,0,0
100128497,LOC100128497,NA,0,855,0,0,0
100128523,LOC100128523,NA,0,1016,0,0,0
100128531,LOC100128531,ncRNA,0,973,0,0,0
100128540,LOC100128540,NA,0,1205,0,0,0
100128546,LOC100128546,NA,0,940,0,0,0
100128548,LOC100128548,NA,0,629,0,0,0
100128554,LOC100128554,ncRNA,0,2453,0,0,0
100128568,LOC100128568,ncRNA,0,639,0,0,0
100128573,LOC100128573,ncRNA,0,525,0,0,0
100128588,LOC100128588,NA,0,1357,0,0,0
100128592,LOC100128592,NA,0,409,0,0,0
100128593,LOC100128593,ncRNA,0,2702,0,0,0
100128596,LOC100128596,NA,0,648,0,0,0
100128601,LOC100128601,NA,0,2081,0,0,0
100128603,LOC100128603,NA,0,1468,0,0,0
100128610,LOC100128610,NA,0,1023,0,0,0
100128653,LOC100128653,NA,0,2427,0,0,0
100128655,LOC100128655,NA,0,462,0,0,0
100128673,LOC100128673,NA,0,1071,0,0,0
100128674,LOC100128674,NA,0,1450,0,0,0
100128676,LOC100128676,NA,0,2534,0,0,0
100128686,LOC100128686,NA,0,530,0,0,0
100128711,LOC100128711,NA,0,675,0,0,0
100128713,LOC100128713,NA,0,2092,0,0,0
100128714,LOC100128714,ncRNA,0,1967,0,0,0
100128721,LOC100128721,NA,0,609,0,0,0
100128738,LOC100128738,NA,0,1060,0,0,0
100128739,LOC100128739,NA,0,521,0,0,0
100128759,LOC100128759,NA,0,822,0,0,0
100128762,LOC100128762,NA,0,3619,0,0,0
100128770,LOC100128770,ncRNA,0,3061,0,0,0
100128772,LOC100128772,NA,0,565,0,0,0
100128775,LOC100128775,NA,0,597,0,0,0
100128776,LOC100128776,NA,0,1040,0,0,0
100128800,LOC100128800,NA,0,3221,0,0,0
100128803,LOC100128803,NA,0,895,0,0,0
100128804,LOC100128804,NA,0,997,0,0,0
100128808,LOC100128808,NA,0,658,0,0,0
100128817,LOC100128817,NA,0,651,0,0,0
100128833,LOC100128833,NA,0,1474,0,0,0
100128865,LOC100128865,NA,0,630,0,0,0
100128882,LOC100128882,NA,0,2799,0,0,0
100128885,LOC100128885,ncRNA,0,4369,1,0,0
100128898,LOC100128898,NA,0,666,0,0,0
100128905,LOC100128905,mRNA,0,2438,0,0,0
100128906,LOC100128906,NA,0,1074,0,180,450.1
100128908,LOC100128908,NA,0,3437,0,0,0
100128926,LOC100128926,NA,0,318,0,0,0
100128929,LOC100128929,NA,0,841,0,0,0
100128939,LOC100128939,NA,0,1530,0,0,0
100128948,LOC100128948,NA,0,1539,0,0,0
100128958,LOC100128958,NA,0,511,0,0,0
100128964,LOC100128964,NA,0,685,0,0,0
100128966,LOC100128966,NA,0,928,0,0,0
100128983,LOC100128983,NA,0,756,0,0,0
100128988,LOC100128988,NA,0,2744,0,0,0
100128993,LOC100128993,ncRNA,0,1013,0,0,0
100129001,LOC100129001,NA,0,800,0,0,0
100129027,LOC100129027,ncRNA,0,3586,0,0,0
100129029,LOC100129029,NA,0,1243,0,0,0
100129034,LOC100129034,ncRNA,0,5714,0,0,0
100129037,LOC100129037,NA,0,1798,0,0,0
100129046,LOC100129046,ncRNA,0,1562,0,0,0
100129052,LOC100129052,NA,0,941,0,0,0
100129053,LOC100129053,NA,0,2378,0,0,0
100129055,LOC100129055,NA,0,2775,0,0,0
100129078,LOC100129078,NA,0,1143,0,0,0
100129083,LOC100129083,mRNA,0,729,0,0,0
100129085,LOC100129085,NA,0,561,0,0,0
100129096,LOC100129096,NA,0,626,0,0,0
100129098,LOC100129098,mRNA,0,2214,0,0,0
100129099,LOC100129099,NA,0,721,0,0,0
100129100,LOC100129100,NA,0,1032,0,0,0
100129108,LOC100129108,NA,0,412,0,0,0
100129118,LOC100129118,NA,0,690,0,0,0
100129130,LOC100129130,NA,0,561,0,0,0
100129133,LOC100129133,NA,0,1276,0,0,0
100129135,LOC100129135,NA,0,2762,0,0,0
100129137,LOC100129137,NA,0,606,0,0,0
100129138,LOC100129138,NA,0,1224,0,0,0
100129140,LOC100129140,NA,0,1505,0,0,0
100129144,LOC100129144,NA,0,2175,0,0,0
100129148,LOC100129148,ncRNA,0,461,0,0,0
100129155,LOC100129155,NA,0,794,0,0,0
100129168,LOC100129168,NA,0,833,0,0,0
100129175,LOC100129175,ncRNA,0,1993,0,0,0
100129184,LOC100129184,NA,0,692,0,0,0
100129202,LOC100129202,NA,0,1313,0,0,0
100129203,LOC100129203,ncRNA,0,1960,0,0,0
100129205,LOC100129205,NA,0,211,0,0,0
100129215,LOC100129215,ncRNA,0,2611,0,0,0
100129216,LOC100129216,mRNA,0,213,0,0,0
100129223,LOC100129223,ncRNA,0,5979,0,0,0
100129224,LOC100129224,NA,0,964,0,0,0
100129245,LOC100129245,NA,0,819,0,0,0
100129254,LOC100129254,NA,0,1741,0,0,0
100129262,LOC100129262,NA,0,347,0,0,0
100129265,LOC100129265,NA,0,8868,0,0,0
100129274,LOC100129274,NA,0,1124,0,0,0
100129276,LOC100129276,NA,0,2643,0,0,0
100129291,LOC100129291,NA,0,1729,0,0,0
100129293,LOC100129293,NA,0,2568,0,0,0
100129295,LOC100129295,NA,0,374,0,0,0
100129307,LOC100129307,mRNA,0,1430,0,0,0
100129316,LOC100129316,ncRNA,0,5249,0,0,0
100129321,LOC100129321,NA,0,1145,0,0,0
100129331,LOC100129331,NA,0,1181,0,0,0
100129340,LOC100129340,NA,0,2013,1,0,0
100129344,LOC100129344,NA,0,767,0,0,0
100129345,LOC100129345,ncRNA,0,1670,0,0,0
100129352,LOC100129352,NA,0,2044,0,0,0
100129358,LOC100129358,NA,0,5135,0,0,0
100129361,LOC100129361,mRNA,0,4840,0,0,0
100129367,LOC100129367,NA,0,1741,0,0,0
100129370,LOC100129370,NA,0,522,0,0,0
100129375,LOC100129375,NA,0,1250,0,0,0
100129381,LOC100129381,NA,0,538,0,0,0
100129384,LOC100129384,NA,0,1904,0,0,0
100129391,LOC100129391,NA,0,1168,0,0,0
100129404,LOC100129404,NA,0,1716,0,0,0
100129422,LOC100129422,NA,0,1342,0,0,0
100129434,LOC100129434,ncRNA,0,2863,0,0,0
100129455,LOC100129455,NA,0,5336,0,0,0
100129456,LOC100129456,NA,0,1232,0,0,0
100129457,LOC100129457,NA,0,1040,0,0,0
100129461,LOC100129461,ncRNA,0,4570,0,0,0
100129471,LOC100129471,NA,0,4656,0,0,0
100129473,LOC100129473,NA,0,1359,0,0,0
100129476,LOC100129476,NA,0,752,0,0,0
100129478,LOC100129478,NA,0,927,0,0,0
100129483,LOC100129483,NA,0,868,0,0,0
100129484,LOC100129484,NA,0,4743,0,0,0
100129492,LOC100129492,NA,0,542,0,0,0
100129497,LOC100129497,NA,0,670,0,0,0
100129516,LOC100129516,NA,0,561,0,0,0
100129518,LOC100129518,ncRNA,0,1718,0,0,0
100129520,LOC100129520,mRNA,0,4906,0,0,0
100129526,LOC100129526,NA,0,4773,0,0,0
100129527,LOC100129527,NA,0,502,0,0,0
100129534,LOC100129534,NA,0,2248,0,0,0
100129550,LOC100129550,ncRNA,0,5904,0,0,0
100129554,LOC100129554,NA,0,1799,0,0,0
100129573,LOC100129573,NA,0,1379,0,0,0
100129574,LOC100129574,NA,0,1865,0,0,0
100129577,LOC100129577,NA,0,1504,0,0,0
100129586,LOC100129586,NA,0,407,0,0,0
100129589,LOC100129589,NA,0,622,0,0,0
100129601,LOC100129601,NA,0,1101,0,0,0
100129603,LOC100129603,ncRNA,0,573,0,0,0
100129607,LOC100129607,NA,0,623,0,0,0
100129611,LOC100129611,NA,0,2978,0,0,0
100129616,LOC100129616,NA,0,1021,0,0,0
100129617,LOC100129617,ncRNA,0,1923,0,0,0
100129620,LOC100129620,ncRNA,0,2544,0,0,0
100129626,LOC100129626,NA,0,514,0,0,0
100129636,LOC100129636,ncRNA,0,727,0,0,0
100129646,LOC100129646,NA,0,705,0,0,0
100129661,LOC100129661,NA,0,1152,0,0,0
100129667,LOC100129667,NA,0,200,0,0,0
100129672,LOC100129672,NA,0,3766,0,0,0
100129682,LOC100129682,NA,0,548,0,0,0
100129683,LOC100129683,NA,0,1518,0,0,0
100129687,LOC100129687,NA,0,217,0,0,0
100129693,LOC100129693,NA,0,657,0,0,0
100129697,LOC100129697,mRNA,0,1562,0,0,0
100129707,LOC100129707,NA,0,1205,0,0,0
100129724,LOC100129724,NA,0,10642,0,0,0
100129725,LOC100129725,NA,0,637,0,0,0
100129728,LOC100129728,NA,0,958,0,0,0
100129734,LOC100129734,NA,0,1968,0,0,0
100129761,LOC100129761,NA,0,1073,0,0,0
100129774,LOC100129774,NA,0,1431,0,0,0
100129776,LOC100129776,NA,0,2948,0,0,0
100129779,LOC100129779,NA,0,663,0,0,0
100129781,LOC100129781,ncRNA,0,1719,0,0,0
100129818,LOC100129818,NA,0,1279,0,0,0
100129830,LOC100129830,NA,0,1081,0,0,0
100129843,LOC100129843,NA,0,1269,0,0,0
100129844,LOC100129844,NA,0,1461,0,0,0
100129847,LOC100129847,NA,0,565,0,0,0
100129851,LOC100129851,NA,0,1228,0,0,0
100129854,LOC100129854,NA,0,1015,0,0,0
100129860,LOC100129860,ncRNA,0,564,0,0,0
100129869,LOC100129869,NA,0,935,0,0,0
100129878,LOC100129878,NA,0,494,0,0,0
100129917,LOC100129917,ncRNA,0,1700,0,0,0
100129923,LOC100129923,NA,0,620,0,0,0
100129924,LOC100129924,mRNA,0,983,0,0,0
100129931,LOC100129931,ncRNA,0,4300,0,0,0
100129935,LOC100129935,NA,0,1831,0,0,0
100129940,LOC100129940,mRNA,0,8386,0,0,0
100129942,LOC100129942,NA,0,725,0,0,0
100129947,LOC100129947,NA,0,530,0,0,0
100129948,LOC100129948,NA,0,3057,0,0,0
100129949,LOC100129949,NA,0,1478,0,0,0
